-0.642054 0.889604 0.681687 0.525397 0.881673 -0.661673
0.870897 -0.958101 0.871154 0.87786 -0.961143 0.877095
0.581393 0.856511 -0.686542 -0.49893 0.86589 0.598741
0.621818 0.868589 -0.709495 -0.546804 0.898218 0.595877
0.915729 -0.953094 0.916943 0.91091 -0.931316 0.915912
-0.605919 0.897916 0.66015 0.536466 0.868752 -0.628171
